CALENDAR_YEAR,LOCATION_ID,RACE_ETHNICITY,ALONE_OR_IN_COMBINATION,CNT
2024,CA-509,"American Indian, Alaska Native, or Indigenous",Alone,126
2024,CA-509,"American Indian, Alaska Native, or Indigenous",In_Combination,77
2024,CA-509,Asian or Asian American,Alone,*
2024,CA-509,Asian or Asian American,In_Combination,*
2024,CA-509,"Black, African American or African",Alone,36
2024,CA-509,"Black, African American or African",In_Combination,14
2024,CA-509,Hispanic/Latina/e/o,Alone,65
2024,CA-509,Hispanic/Latina/e/o,In_Combination,192
2024,CA-509,Middle Eastern or North African,Alone,*
2024,CA-509,Middle Eastern or North African,In_Combination,*
2024,CA-509,Native Hawaiian or Pacific Islander,Alone,*
2024,CA-509,Native Hawaiian or Pacific Islander,In_Combination,*
2024,CA-509,White,Alone,807
2024,CA-509,White,In_Combination,186
2024,CA-510,"American Indian, Alaska Native, or Indigenous",Alone,63
2024,CA-510,"American Indian, Alaska Native, or Indigenous",In_Combination,309
2024,CA-510,Asian or Asian American,Alone,74
2024,CA-510,Asian or Asian American,In_Combination,131
2024,CA-510,"Black, African American or African",Alone,604
2024,CA-510,"Black, African American or African",In_Combination,387
2024,CA-510,Hispanic/Latina/e/o,Alone,1273
2024,CA-510,Hispanic/Latina/e/o,In_Combination,1401
2024,CA-510,Middle Eastern or North African,Alone,11
2024,CA-510,Middle Eastern or North African,In_Combination,16
2024,CA-510,Native Hawaiian or Pacific Islander,Alone,55
2024,CA-510,Native Hawaiian or Pacific Islander,In_Combination,89
2024,CA-510,White,Alone,2145
2024,CA-510,White,In_Combination,1399
2024,CA-511,"American Indian, Alaska Native, or Indigenous",Alone,61
2024,CA-511,"American Indian, Alaska Native, or Indigenous",In_Combination,245
2024,CA-511,Asian or Asian American,Alone,297
2024,CA-511,Asian or Asian American,In_Combination,243
2024,CA-511,"Black, African American or African",Alone,3095
2024,CA-511,"Black, African American or African",In_Combination,732
2024,CA-511,Hispanic/Latina/e/o,Alone,1563
2024,CA-511,Hispanic/Latina/e/o,In_Combination,1991
2024,CA-511,Middle Eastern or North African,Alone,19
2024,CA-511,Middle Eastern or North African,In_Combination,*
2024,CA-511,Native Hawaiian or Pacific Islander,Alone,62
2024,CA-511,Native Hawaiian or Pacific Islander,In_Combination,136
2024,CA-511,White,Alone,2024
2024,CA-511,White,In_Combination,1893
2024,CA-512,"American Indian, Alaska Native, or Indigenous",Alone,34
2024,CA-512,"American Indian, Alaska Native, or Indigenous",In_Combination,206
2024,CA-512,Asian or Asian American,Alone,251
2024,CA-512,Asian or Asian American,In_Combination,56
2024,CA-512,"Black, African American or African",Alone,744
2024,CA-512,"Black, African American or African",In_Combination,107
2024,CA-512,Hispanic/Latina/e/o,Alone,852
2024,CA-512,Hispanic/Latina/e/o,In_Combination,1482
2024,CA-512,Middle Eastern or North African,Alone,46
2024,CA-512,Middle Eastern or North African,In_Combination,*
2024,CA-512,Native Hawaiian or Pacific Islander,Alone,342
2024,CA-512,Native Hawaiian or Pacific Islander,In_Combination,39
2024,CA-512,White,Alone,1483
2024,CA-512,White,In_Combination,1331
2024,CA-513,"American Indian, Alaska Native, or Indigenous",Alone,105
2024,CA-513,"American Indian, Alaska Native, or Indigenous",In_Combination,189
2024,CA-513,Asian or Asian American,Alone,41
2024,CA-513,Asian or Asian American,In_Combination,33
2024,CA-513,"Black, African American or African",Alone,545
2024,CA-513,"Black, African American or African",In_Combination,162
2024,CA-513,Hispanic/Latina/e/o,Alone,1518
2024,CA-513,Hispanic/Latina/e/o,In_Combination,1721
2024,CA-513,Middle Eastern or North African,Alone,11
2024,CA-513,Middle Eastern or North African,In_Combination,*
2024,CA-513,Native Hawaiian or Pacific Islander,Alone,15
2024,CA-513,Native Hawaiian or Pacific Islander,In_Combination,31
2024,CA-513,White,Alone,1626
2024,CA-513,White,In_Combination,1616
2024,CA-514,"American Indian, Alaska Native, or Indigenous",Alone,314
2024,CA-514,"American Indian, Alaska Native, or Indigenous",In_Combination,361
2024,CA-514,Asian or Asian American,Alone,305
2024,CA-514,Asian or Asian American,In_Combination,63
2024,CA-514,"Black, African American or African",Alone,2301
2024,CA-514,"Black, African American or African",In_Combination,330
2024,CA-514,Hispanic/Latina/e/o,Alone,3086
2024,CA-514,Hispanic/Latina/e/o,In_Combination,2759
2024,CA-514,Middle Eastern or North African,Alone,23
2024,CA-514,Middle Eastern or North African,In_Combination,*
2024,CA-514,Native Hawaiian or Pacific Islander,Alone,49
2024,CA-514,Native Hawaiian or Pacific Islander,In_Combination,59
2024,CA-514,White,Alone,3173
2024,CA-514,White,In_Combination,2522
2024,CA-515,"American Indian, Alaska Native, or Indigenous",Alone,65
2024,CA-515,"American Indian, Alaska Native, or Indigenous",In_Combination,112
2024,CA-515,Asian or Asian American,Alone,35
2024,CA-515,Asian or Asian American,In_Combination,31
2024,CA-515,"Black, African American or African",Alone,233
2024,CA-515,"Black, African American or African",In_Combination,106
2024,CA-515,Hispanic/Latina/e/o,Alone,118
2024,CA-515,Hispanic/Latina/e/o,In_Combination,288
2024,CA-515,Middle Eastern or North African,Alone,*
2024,CA-515,Middle Eastern or North African,In_Combination,*
2024,CA-515,Native Hawaiian or Pacific Islander,Alone,13
2024,CA-515,Native Hawaiian or Pacific Islander,In_Combination,32
2024,CA-515,White,Alone,1518
2024,CA-515,White,In_Combination,349
2024,CA-516,"American Indian, Alaska Native, or Indigenous",Alone,174
2024,CA-516,"American Indian, Alaska Native, or Indigenous",In_Combination,197
2024,CA-516,Asian or Asian American,Alone,23
2024,CA-516,Asian or Asian American,In_Combination,20
2024,CA-516,"Black, African American or African",Alone,111
2024,CA-516,"Black, African American or African",In_Combination,93
2024,CA-516,Hispanic/Latina/e/o,Alone,101
2024,CA-516,Hispanic/Latina/e/o,In_Combination,161
2024,CA-516,Middle Eastern or North African,Alone,*
2024,CA-516,Middle Eastern or North African,In_Combination,*
2024,CA-516,Native Hawaiian or Pacific Islander,Alone,13
2024,CA-516,Native Hawaiian or Pacific Islander,In_Combination,21
2024,CA-516,White,Alone,1745
2024,CA-516,White,In_Combination,331
2024,CA-517,"American Indian, Alaska Native, or Indigenous",Alone,17
2024,CA-517,"American Indian, Alaska Native, or Indigenous",In_Combination,82
2024,CA-517,Asian or Asian American,Alone,*
2024,CA-517,Asian or Asian American,In_Combination,*
2024,CA-517,"Black, African American or African",Alone,55
2024,CA-517,"Black, African American or African",In_Combination,27
2024,CA-517,Hispanic/Latina/e/o,Alone,185
2024,CA-517,Hispanic/Latina/e/o,In_Combination,290
2024,CA-517,Middle Eastern or North African,Alone,*
2024,CA-517,Middle Eastern or North African,In_Combination,*
2024,CA-517,Native Hawaiian or Pacific Islander,Alone,*
2024,CA-517,Native Hawaiian or Pacific Islander,In_Combination,*
2024,CA-517,White,Alone,432
2024,CA-517,White,In_Combination,264
2024,CA-518,"American Indian, Alaska Native, or Indigenous",Alone,35
2024,CA-518,"American Indian, Alaska Native, or Indigenous",In_Combination,71
2024,CA-518,Asian or Asian American,Alone,53
2024,CA-518,Asian or Asian American,In_Combination,31
2024,CA-518,"Black, African American or African",Alone,876
2024,CA-518,"Black, African American or African",In_Combination,105
2024,CA-518,Hispanic/Latina/e/o,Alone,169
2024,CA-518,Hispanic/Latina/e/o,In_Combination,204
2024,CA-518,Middle Eastern or North African,Alone,*
2024,CA-518,Middle Eastern or North African,In_Combination,*
2024,CA-518,Native Hawaiian or Pacific Islander,Alone,36
2024,CA-518,Native Hawaiian or Pacific Islander,In_Combination,29
2024,CA-518,White,Alone,599
2024,CA-518,White,In_Combination,228
2024,CA-519,"American Indian, Alaska Native, or Indigenous",Alone,167
2024,CA-519,"American Indian, Alaska Native, or Indigenous",In_Combination,297
2024,CA-519,Asian or Asian American,Alone,66
2024,CA-519,Asian or Asian American,In_Combination,45
2024,CA-519,"Black, African American or African",Alone,390
2024,CA-519,"Black, African American or African",In_Combination,229
2024,CA-519,Hispanic/Latina/e/o,Alone,236
2024,CA-519,Hispanic/Latina/e/o,In_Combination,591
2024,CA-519,Middle Eastern or North African,Alone,74
2024,CA-519,Middle Eastern or North African,In_Combination,*
2024,CA-519,Native Hawaiian or Pacific Islander,Alone,45
2024,CA-519,Native Hawaiian or Pacific Islander,In_Combination,54
2024,CA-519,White,Alone,3242
2024,CA-519,White,In_Combination,823
2024,CA-520,"American Indian, Alaska Native, or Indigenous",Alone,22
2024,CA-520,"American Indian, Alaska Native, or Indigenous",In_Combination,69
2024,CA-520,Asian or Asian American,Alone,45
2024,CA-520,Asian or Asian American,In_Combination,15
2024,CA-520,"Black, African American or African",Alone,318
2024,CA-520,"Black, African American or African",In_Combination,78
2024,CA-520,Hispanic/Latina/e/o,Alone,893
2024,CA-520,Hispanic/Latina/e/o,In_Combination,446
2024,CA-520,Middle Eastern or North African,Alone,*
2024,CA-520,Middle Eastern or North African,In_Combination,*
2024,CA-520,Native Hawaiian or Pacific Islander,Alone,20
2024,CA-520,Native Hawaiian or Pacific Islander,In_Combination,11
2024,CA-520,White,Alone,781
2024,CA-520,White,In_Combination,392
2024,CA-521,"American Indian, Alaska Native, or Indigenous",Alone,13
2024,CA-521,"American Indian, Alaska Native, or Indigenous",In_Combination,39
2024,CA-521,Asian or Asian American,Alone,17
2024,CA-521,Asian or Asian American,In_Combination,*
2024,CA-521,"Black, African American or African",Alone,174
2024,CA-521,"Black, African American or African",In_Combination,34
2024,CA-521,Hispanic/Latina/e/o,Alone,155
2024,CA-521,Hispanic/Latina/e/o,In_Combination,201
2024,CA-521,Middle Eastern or North African,Alone,*
2024,CA-521,Middle Eastern or North African,In_Combination,*
2024,CA-521,Native Hawaiian or Pacific Islander,Alone,*
2024,CA-521,Native Hawaiian or Pacific Islander,In_Combination,*
2024,CA-521,White,Alone,391
2024,CA-521,White,In_Combination,191
2024,CA-522,"American Indian, Alaska Native, or Indigenous",Alone,281
2024,CA-522,"American Indian, Alaska Native, or Indigenous",In_Combination,206
2024,CA-522,Asian or Asian American,Alone,18
2024,CA-522,Asian or Asian American,In_Combination,13
2024,CA-522,"Black, African American or African",Alone,107
2024,CA-522,"Black, African American or African",In_Combination,48
2024,CA-522,Hispanic/Latina/e/o,Alone,75
2024,CA-522,Hispanic/Latina/e/o,In_Combination,177
2024,CA-522,Middle Eastern or North African,Alone,*
2024,CA-522,Middle Eastern or North African,In_Combination,*
2024,CA-522,Native Hawaiian or Pacific Islander,Alone,13
2024,CA-522,Native Hawaiian or Pacific Islander,In_Combination,25
2024,CA-522,White,Alone,1695
2024,CA-522,White,In_Combination,265
2024,CA-523,"American Indian, Alaska Native, or Indigenous",Alone,27
2024,CA-523,"American Indian, Alaska Native, or Indigenous",In_Combination,*
2024,CA-523,Asian or Asian American,Alone,*
2024,CA-523,Asian or Asian American,In_Combination,*
2024,CA-523,"Black, African American or African",Alone,14
2024,CA-523,"Black, African American or African",In_Combination,*
2024,CA-523,Hispanic/Latina/e/o,Alone,105
2024,CA-523,Hispanic/Latina/e/o,In_Combination,69
2024,CA-523,Middle Eastern or North African,Alone,*
2024,CA-523,Middle Eastern or North African,In_Combination,*
2024,CA-523,Native Hawaiian or Pacific Islander,Alone,12
2024,CA-523,Native Hawaiian or Pacific Islander,In_Combination,*
2024,CA-523,White,Alone,302
2024,CA-523,White,In_Combination,69
2024,CA-524,"American Indian, Alaska Native, or Indigenous",Alone,66
2024,CA-524,"American Indian, Alaska Native, or Indigenous",In_Combination,99
2024,CA-524,Asian or Asian American,Alone,22
2024,CA-524,Asian or Asian American,In_Combination,16
2024,CA-524,"Black, African American or African",Alone,248
2024,CA-524,"Black, African American or African",In_Combination,54
2024,CA-524,Hispanic/Latina/e/o,Alone,385
2024,CA-524,Hispanic/Latina/e/o,In_Combination,210
2024,CA-524,Middle Eastern or North African,Alone,*
2024,CA-524,Middle Eastern or North African,In_Combination,*
2024,CA-524,Native Hawaiian or Pacific Islander,Alone,21
2024,CA-524,Native Hawaiian or Pacific Islander,In_Combination,*
2024,CA-524,White,Alone,1509
2024,CA-524,White,In_Combination,272
2024,CA-525,"American Indian, Alaska Native, or Indigenous",Alone,14
2024,CA-525,"American Indian, Alaska Native, or Indigenous",In_Combination,20
2024,CA-525,Asian or Asian American,Alone,*
2024,CA-525,Asian or Asian American,In_Combination,*
2024,CA-525,"Black, African American or African",Alone,30
2024,CA-525,"Black, African American or African",In_Combination,*
2024,CA-525,Hispanic/Latina/e/o,Alone,39
2024,CA-525,Hispanic/Latina/e/o,In_Combination,46
2024,CA-525,Middle Eastern or North African,Alone,*
2024,CA-525,Middle Eastern or North African,In_Combination,*
2024,CA-525,Native Hawaiian or Pacific Islander,Alone,*
2024,CA-525,Native Hawaiian or Pacific Islander,In_Combination,*
2024,CA-525,White,Alone,450
2024,CA-525,White,In_Combination,51
2024,CA-526,"American Indian, Alaska Native, or Indigenous",Alone,21
2024,CA-526,"American Indian, Alaska Native, or Indigenous",In_Combination,46
2024,CA-526,Asian or Asian American,Alone,*
2024,CA-526,Asian or Asian American,In_Combination,*
2024,CA-526,"Black, African American or African",Alone,28
2024,CA-526,"Black, African American or African",In_Combination,14
2024,CA-526,Hispanic/Latina/e/o,Alone,50
2024,CA-526,Hispanic/Latina/e/o,In_Combination,117
2024,CA-526,Middle Eastern or North African,Alone,*
2024,CA-526,Middle Eastern or North African,In_Combination,*
2024,CA-526,Native Hawaiian or Pacific Islander,Alone,*
2024,CA-526,Native Hawaiian or Pacific Islander,In_Combination,*
2024,CA-526,White,Alone,676
2024,CA-526,White,In_Combination,137
2024,CA-527,"American Indian, Alaska Native, or Indigenous",Alone,19
2024,CA-527,"American Indian, Alaska Native, or Indigenous",In_Combination,37
2024,CA-527,Asian or Asian American,Alone,*
2024,CA-527,Asian or Asian American,In_Combination,*
2024,CA-527,"Black, African American or African",Alone,15
2024,CA-527,"Black, African American or African",In_Combination,14
2024,CA-527,Hispanic/Latina/e/o,Alone,43
2024,CA-527,Hispanic/Latina/e/o,In_Combination,74
2024,CA-527,Middle Eastern or North African,Alone,*
2024,CA-527,Middle Eastern or North African,In_Combination,*
2024,CA-527,Native Hawaiian or Pacific Islander,Alone,*
2024,CA-527,Native Hawaiian or Pacific Islander,In_Combination,*
2024,CA-527,White,Alone,507
2024,CA-527,White,In_Combination,91
2024,CA-529,"American Indian, Alaska Native, or Indigenous",Alone,19
2024,CA-529,"American Indian, Alaska Native, or Indigenous",In_Combination,23
2024,CA-529,Asian or Asian American,Alone,*
2024,CA-529,Asian or Asian American,In_Combination,*
2024,CA-529,"Black, African American or African",Alone,*
2024,CA-529,"Black, African American or African",In_Combination,*
2024,CA-529,Hispanic/Latina/e/o,Alone,13
2024,CA-529,Hispanic/Latina/e/o,In_Combination,33
2024,CA-529,Middle Eastern or North African,Alone,*
2024,CA-529,Middle Eastern or North African,In_Combination,*
2024,CA-529,Native Hawaiian or Pacific Islander,Alone,*
2024,CA-529,Native Hawaiian or Pacific Islander,In_Combination,*
2024,CA-529,White,Alone,179
2024,CA-529,White,In_Combination,31
2024,CA-530,"American Indian, Alaska Native, or Indigenous",Alone,19
2024,CA-530,"American Indian, Alaska Native, or Indigenous",In_Combination,*
2024,CA-530,Asian or Asian American,Alone,*
2024,CA-530,Asian or Asian American,In_Combination,*
2024,CA-530,Hispanic/Latina/e/o,Alone,*
2024,CA-530,Hispanic/Latina/e/o,In_Combination,31
2024,CA-530,Native Hawaiian or Pacific Islander,Alone,*
2024,CA-530,Native Hawaiian or Pacific Islander,In_Combination,*
2024,CA-530,White,Alone,38
2024,CA-530,White,In_Combination,27
2024,CA-531,"American Indian, Alaska Native, or Indigenous",Alone,37
2024,CA-531,"American Indian, Alaska Native, or Indigenous",In_Combination,53
2024,CA-531,Asian or Asian American,Alone,*
2024,CA-531,Asian or Asian American,In_Combination,*
2024,CA-531,"Black, African American or African",Alone,32
2024,CA-531,"Black, African American or African",In_Combination,16
2024,CA-531,Hispanic/Latina/e/o,Alone,45
2024,CA-531,Hispanic/Latina/e/o,In_Combination,76
2024,CA-531,Middle Eastern or North African,Alone,*
2024,CA-531,Middle Eastern or North African,In_Combination,*
2024,CA-531,Native Hawaiian or Pacific Islander,Alone,*
2024,CA-531,Native Hawaiian or Pacific Islander,In_Combination,*
2024,CA-531,White,Alone,882
2024,CA-531,White,In_Combination,116
2024,CA-600,"American Indian, Alaska Native, or Indigenous",Alone,558
2024,CA-600,"American Indian, Alaska Native, or Indigenous",In_Combination,1237
